Codigo_PRTR,index,Nombre_del_complejo,Cantidad_total_atmosfera,Empresa_matriz,Municipio,Provincia,Longitud,Latitud,CNAE_2009,Actividad económica principal
1796,153,"GRANJA LOS ALECOS, S.L.-SANGÜESA ",45.417,GRANJA LOS ALECOS S.L.,Sangüesa/Zangoza,Navarra,-1.28138,42.57708,Explotación de ganado porcino,
2295,154,GRANJA LLOVERA ALTISENT ,45.369,IGNACIO PASCUAL LLOVERA (ABANS MANUEL PASCUAL BERNAUS),Térmens,Lleida,0.786664,41.722926,Explotación de ganado porcino,
8997,155,GRANJA LAS CASICAS ,45.333,"EXPLOTACIONES PORCINAS HERMANOS GUERRERO, S.L.",Sucina,Murcia,-0.945409,37.912972,Explotación de ganado porcino,
1958,156,HUEVOS DEL CAMPO S.L. ,45.3,HUEVOS DEL CAMPO,Meneses de campo,Palencia,-4.919414,41.944978,Avicultura,
7959,157,GRANJA HORTS D´EN TALOI ,45.061,"GRANGES AYATS, C.B.",Lladó,Girona,2.810008,42.244509,Explotación de ganado porcino,
8501,158,"JESÚS DEL RÍO, S.L ",44.9,"JESÚS DEL RÍO, S.L",Pinarejos,Segovia,-4.312197,41.250028,Avicultura,
7042,159,"MELFEJO, S.L (ANTES HNOS. BLÁZQUEZ GUTIÉRREZ) ",44.9,"MELFEJO, S.L",Collado de Contreras,Avila,-4.946336,40.897622,Avicultura,
8903,160,GERMANS LLAURADÓ FERRÉ ,44.838,GRANGES GERMANS LLAURADO FERRE SCP,Riudoms,Tarragona,1.075002,41.127678,Avicultura,
8500,161,"GRANJA EL PARRO-LAS CUATRO JJJJ, S.L-FUENTESTRÚN ",44.2,"EXPLOTACIÓN LAS 4 JJJJ, S.L.",Fuentestrún,Soria,-2.078889,41.891528,Explotación de ganado porcino,
4314,162,MARÍA ÁNGELES JIMÉNEZ RUIZ ,44.2,"JIMÉNEZ RUIZ, MARIA ÁNGELES",Fuentestrún,Soria,-2.079092,41.86675,Explotación de ganado porcino,
9092,163,GRANJA URGELL ,44.131,"GRUPO PREMIER PIGS, SL",La Granadella,Lleida,0.659411,41.369355,Explotación de ganado porcino,
1742,164,CASABLANCA ,44.118,"DALLAND HYBRID ESPAÑA, S.A",Abanilla,Murcia,-1.041186,38.138916,Explotación de ganado porcino,
9102,165,"AGRESVER, SL ",44.1,"AGRESVER, SL","Plans de Sió, Els",Lleida,1.180185,41.741953,Avicultura,
9732,166,GRANGES ARMENGOL 2 ,44.091,ANTONI ARMENGOL CAPDEVILA,Albesa,Lleida,0.674553,41.77793,Explotación de ganado porcino,
4882,167,GRANJA SAN FRANCISCO ,43.95,"AGROPECUARIA GRAMAT, S.L.",Torregrosa,Lleida,0.75662,41.580834,Explotación de ganado porcino,
9812,168,EXPLOTACIÓN AVÍCOLA DE POLLO DE ENGORDE ,43.9,"EXPLOTACIÓN AVÍCOLA VILLAMARTÍN 1, S.L.",Villamartín,Cádiz,-5.61,36.843,Avicultura,
8779,169,GRANJA ALBERT MATGES ,43.868,VIAPORC SL,Alcarrás ,Lleida,0.484101,41.65221,Explotación de ganado porcino,
4862,170,GRANJA MAS BLANCH ,43.852,"SELECCIÓ BATALLÉ, S.A.",Montagut i Oix,Girona,2.58027,42.211206,Explotación de ganado porcino,
8242,171,FIDENCIO MARTÍN ANIBARRO MOVILLA ,43.7,FIDENCIO MARTÍN ANIBARRO MOVILLA,"Pedraja de Portillo, La",Valladolid,-4.685733,41.487483,Avicultura,
3314,172,GRANJA SAURA ,43.679,"LA DEVESA RAMADERA, SL",Artesa de Segre,Lleida,1.100132,41.922787,Explotación de ganado porcino,
8235,173,NAVEROS MI-ALON SOCIEDAD COOPERATIVA ,43.6,NAVEROS DE MI-ALON SOCIEDAD COOPERATIVA,Herrera de Pisuerga ,Palencia,-4.26575,42.473414,Avicultura,
4449,174,"GRANJAS SAGREDO, S.A. ",43.6,GRANJAS SAGREDO,Bribiesca,Burgos,-3.334056,42.570722,Avicultura,
8386,175,GRANJA ELENA LORENTE ,43.54,RAMADERIA TERRAPLE SL,Aitona,Lleida,0.413396,41.493692,Explotación de ganado porcino,
9516,176,EXPLOTACIÓN AVÍCOLA DE CEBO ,43.325,CONSTRUCCIONES ILDANENSES S.L.,Ledaña,Cuenca,-1.72659,39.3871,Avicultura,
9087,177,GRANJA MELENDRES ,43.047,LA TORRETA PECUARIA SL,Castelló de Farfanya,Lleida,0.72629,41.785009,Explotación de ganado porcino,
6438,178,GRANJA ABELLANA ,42.901,"GRUPO PREMIER PIGS, SL",Puigverd d'Agramunt,Lleida,1.138931,41.792564,Explotación de ganado porcino,
7360,179,"AGROIBÉRICOS DE RAZA, S.L. ",42.885,"AGROIBÉRICOS DE RAZA, S.L.",Malpica de Tajo,Toledo,-4.5962,39.6846,Explotación de ganado porcino,
6445,180,GRANJA EL RAMONILLO ,42.174,"GRUPO PREMIER PIGS, SL",Puigverd d'Agramunt,Lleida,1.09152,41.730328,Explotación de ganado porcino,
9057,181,"EXPLOTACIÓN LAS 4 JJJJ, S.L. LLANO DE LAS CABRAS ",41.8,"EXPLOTACIÓN LAS 4 JJJJ, S.L.",Fuentestrún,Soria,-2.091042,41.895197,Explotación de ganado porcino,
7890,182,NILASA (GUTIERRE-MUÑOZ) ,41.8,NILASA,Gutierre-Muñoz,Avila,-4.621864,40.976606,Explotación de ganado porcino,
7887,183,"NILASA, S.A (EL SOTO II) ",41.8,NILASA,Gutierre-Muñoz,Avila,-4.686792,41.008489,Explotación de ganado porcino,
4230,184,BERNUY DE SOTOPALACIOS ,41.8,VALDELOBOS S.L.,Madrona,Segovia,-4.205364,40.908342,Explotación de ganado porcino,
2260,185,AGRORAMBAL ,41.661,"AGRORAMBAL, S.L.",Miralcamp,Lleida,0.928722,41.596539,Explotación de ganado porcino,
2158,186,SANCHO DEL RIO SCA:2158 ,41.6,SANCHO DEL RIO,Samboal,Segovia,-4.415556,41.2875,Explotación de ganado porcino,
8539,187,SC AREJULA SORET EDUARDO Y JUAN CARLOS BARCOS ZAPATER M PILAR Y SANCHEZ HERNANDEZ ANA ISABEL ,41.592,SC AREJULA SORET EDUARDO Y JUAN CARLOS BARCOS ZAPATER M PILAR Y SANCHEZ HERNANDEZ ANA ISABEL,Villafranca,Navarra,-1.72,42.28,Avicultura,
7093,188,AVICOPE ,41.592,AVICOPE,Jérica,Castellón,-0.534366,39.902812,Avicultura,
3612,189,AVÍCOLA BENISANO ,41.592,"AVÍCOLA BENISANO, S.L.",Benisanó,Valencia,-0.574719,39.61379,Avicultura,
2071,190,GRANJA VIDAL ,41.535,"COMERCIAL SALVI, S.A.",Caldes de Montbui,Barcelona,2.168577,41.608817,Explotación de ganado porcino,
487,191,GRANJA GUARDIOLA ,41.535,S.A.T. LA BRUGUERA 5197 CAT,Sant Salvador de Guardiola,Barcelona,1.768831,41.689344,Explotación de ganado porcino,
4233,192,"RODRISA CAPITAL, S.L. ",41.5,"RODRISA CAPITAL, S.L.",Pesquera de Duero,Valladolid,-4.246667,41.675,Explotación de ganado porcino,
3146,193,GRANJA NOVIPORC ,41.267,"NOVIPORCI, S.L.",Tortosa,Tarragona,0.506801,40.754323,Explotación de ganado porcino,
8778,194,GRANJA MATGES DOLCET (0230YM) ,41.239,"MATGES DOLCET, SL",Alcarrás ,Lleida,0.479317,41.644648,Explotación de ganado porcino,
7577,195,"FRANCISCO JÍMENEZ SÁNCHEZ Y OTROS, C.B. (LA CAPELLANÍA) ",41.2,"FRANCISCO JÍMENEZ SÁNCHEZ Y OTROS, C.B. (LA CAPELLANÍA)",Villamanrrique de la Condesa,Sevilla,-6.306281,37.248657,Avicultura,
4141,196,AVES SEGOVIA S.L. ,41.2,AVES SEGOVIA S.L.,Tordesillas,Valladolid,-4.912206,41.530728,Avicultura,
7684,197,MARCOPOLO COMERCIO - GRANJA OLMEDO ,40.9,"MARCO POLO COMERCIO, S.L",Olmedo,Valladolid,-4.658117,41.300244,Avicultura,
6791,198,AVICOGAN ,40.8,AVICOGAN,Villanueva de Gomez,Avila,-4.734861,40.886764,Explotación de ganado porcino,
8787,199,GRANJA LA GRALLA ,40.768,JOSEP PUJOL LLURDA,Almacelles,Lleida,0.440652,41.753196,Explotación de ganado porcino,
2179,200,GRANJA CAN GIRONES ,40.73,"PUIG GIFREU, S.C.P.",Cornellá del terrí,Girona,2.829126,42.076935,Explotación de ganado porcino,
1770,201,"GRANJA VILLANUEVA, S.A.-CUATRO CAMINOS ",40.623,"GRANJA VILLANUEVA, S.A.",Artajona,Navarra,-1.787252,42.600545,Explotación de ganado porcino,
5964,202,GRANJA COLUBI-LARA ,40.6,"COLUBI-LARA, S.L.",Torrecilla del Monte,Burgos,-3.653283,42.088928,Explotación de ganado porcino,
896,203,GRANJA BADIA ,40.582,"SELECCIÓ BATALLÉ, S.A.",Santa Pau,Girona,2.604938,42.135688,Explotación de ganado porcino,
1851,204,"GRANJA BELASCOAIN, S.L. ",40.515,"GRANJA BELASCOAIN, S.L.",Belascoain,Navarra,-1.83064,42.75842,Explotación de ganado porcino,
5361,205,EXPLOTACION PORCINA CAPRICHO ,40.431,"JUAN JIMENEZ GARCIA, S.A.",Lorca,Murcia,-1.688374,37.711859,Explotación de ganado porcino,
1771,206,"GRANJA VILLANUEVA, S.A.- CINCO JOTAS ",40.357,"GRANJA VILLANUEVA, S.A.",Artajona,Navarra,-1.76244,42.59115,Explotación de ganado porcino,
1328,207,GRANJA PONS I MITJANS ,40.257,"EXPLOTACIONS 5800, S.L.",Bellvis,Lleida,0.831943,41.676102,Explotación de ganado porcino,
7105,208,"PORCAVES 2011, COOP.V. ",40.087,"PORCAVES 2011, COOP.V.",Benlloch,Castellón,-0.055994,40.001751,Avicultura,
2708,209,AGROPECUARIAS CASARES S.L. ,39.9,AGROPECUARIA CASARES,Pollos,Valladolid,-5.100706,41.425794,Explotación de ganado porcino,
3157,210,AVICOLA SANTASUSANA ,39.829,"AVÍCOLA SANTASUSANA, SL",Valsareny,Barcelona,1.869344,41.863875,Avicultura,
8269,211,"VEGAYLAR, S.L ",39.8,VEGAYLAR SL,Dueñas,Palencia,-4.533017,41.866819,Avicultura,
8201,212,AGROPECUARIA DE CALERUEGA S.L ,39.8,"AGROPECUARIA DE CALERUEGA, S.L.",Caleruega,Burgos,-3.516178,41.799617,Explotación de ganado porcino,
1361,213,GRANJA MAS ROIG ,39.761,"ROVOSPA, S.L.",Torrefeta,Lleida,1.178216,41.790303,Explotación de ganado porcino,
4011,214,LARRAZ-EL HOYO ,39.5,"LÓPEZ TOMÉ, LEOPOLDO, FERNANDO Y FERMIN, S.C.",Quintanilla del Agua y Tordueles,Burgos,-3.485833,42.053611,Explotación de ganado porcino,
8622,215,GRANJA BASSA NOVA (9120DN) ,39.432,BASSA NOVA S.L.,Villanueva de la Barca,Lleida,0.759871,41.685468,Explotación de ganado porcino,
1393,216,GRANJA TOJOLA ,39.432,"RIUVARBEL, SL",Sant Martí de Riucorb,Lleida,1.025678,41.588203,Explotación de ganado porcino,
8061,217,"INTEGRACIONES PORCINAS EL CAMPILLO, S.L ",39.339,"INTEGRACIONES PORCINAS EL CAMPILLO, S.L.",Consuegra,Toledo,-3.6924,39.488,Explotación de ganado porcino,
7991,218,"HERMANOS MATAS DE HUERTA, S.L. - PARAJE LAS HONTANILLAS- ",39.339,HERMANOS MATAS DE HUERTA S.L.,Huerta de la Obispalía ,Cuenca,-2.4603,39.7963,Avicultura,
7288,219,"TOJILOR S.L. EXPLOTACIÓN ""HORNAGUERA"" ",39.339,TOJILOR S.L.,Malpica de Tajo,Toledo,-4.579,39.6933,Explotación de ganado porcino,
7286,220,"AGROPECUARIA LOS GIRASOLES, S.L. ",39.339,"AGROPECUARIA LOS GIRASOLES, S. L.",Malpica de Tajo,Toledo,-4.6292,39.7111,Explotación de ganado porcino,
7276,221,RECRÍA DE GANADO TESTADO S.L. (REGATES) (AAI-TO-113) ,39.339,"RECRÍA DE GANADO TESTADO, S.L. (REGATES)",Consuegra,Toledo,-3.7664,39.3257,Explotación de ganado porcino,
5646,222,"JUCAMPA, C.B. ",39.339,"JUCAMPA, C.B.",Barcience,Toledo,-4.2171,39.9852,Explotación de ganado porcino,
5594,223,TOJILOR S.L. PARAJE HORNAGUERA ALTO ,39.339,TOJILOR S.L.,Malpica de Tajo,Toledo,-4.5891,39.8938,Explotación de ganado porcino,
3616,224,DANIEL GIL GÓMEZ ,39.339,DANIEL GIL GÓMEZ,Utiel,Valencia,-1.224911,39.597224,Explotación de ganado porcino,
6458,225,GRANJA LLAGOSTERA ,39.268,"GRUP BAUCELLS ALIMENTACIÓ, SL",Llagostera,Girona,2.856417,41.815631,Explotación de ganado porcino,
7994,226,"EXPLOTACIONES AGROPARDAL, S. L. ",39.248,"EXPLOTACIONES AGROPARDAL, S. L.",Albareal de Tajo,Toledo,-4.2304,39.6938,Explotación de ganado porcino,
8594,227,GRANJA PARRACOLL ,39.2,"GRANJA PARRACOLL, S.C.C.L.","Perello, el ",Tarragona,0.730356,40.885994,Avicultura,
7857,228,GRANXA DE GALIÑAS POÑEDORAS-TOEN ,39.2,RODRIGUEZ FERNANDEZ&CASANOVA FRANCO C.B,Toén,Ourense,-7.95142,42.31983,Avicultura,
5570,229,AGRÍCOLA GANADERA HERMANOS LÓPEZ S.L. (AAI-TO-130) ,39.136,AGRÍCOLA GANADERA HERMANOS LÓPEZ S.L.,Calera y Chozas,Toledo,-5.0518,39.834,Explotación de ganado porcino,
4480,230,ES500250000807-GALLINAS-ALMUNIA DE DOÑA GODINA (LA) ,39,GRANJA BAILON S.L.,"Almunia de Doña Godina, La",Zaragoza,-1.379866,41.45378,Avicultura,
6291,231,SCA MUNARRIZ LA Y DIEZ BARBARIN M ,38.896,SCA MUNARRIZ LA Y DIEZ BARBARIN M,Valle de Yerri/Deierri,Navarra,-2.03111,42.67453,Avicultura,
834,232,GRANJA DOSQUERS ,38.85,"INPRA, S.A.",Mailá del Montcal,Girona,2.760788,42.199161,Avicultura,
9136,233,GRANJA NATURA HORTA ,38.808,"AGUSTIN ROIG, SA",Horta de Sant Joan,Tarragona,0.284144,40.930231,Avicultura,
7254,234,FINCA LA GITANA AAI-TO-050 ,38.792,"PIGLETS, S.L.",Alcolea de Tajo,Toledo,-5.1462,39.9147,Explotación de ganado porcino,
2410,235,RUSTICAS FAIGES ,38.784,AGROPECUARIA VIGILPUJOL SL,Roquetas ,Tarragona,0.486321,40.795518,Explotación de ganado porcino,
7312,236,GRANJAS INIESTA S.C.L. II. ,38.774,"GRANJAS INIESTA, S.C.L.",Iniesta,Cuenca,-1.7525,39.4759,Explotación de ganado porcino,
7200,237,EL CANTO AGROALIMENTARIA ,38.597,"EL CANTO AGROALIMENTARIA, S.L.",Almonacid de Toledo,Toledo,-3.83,39.6883,Avicultura,
3796,238,"INVERSIONES JOFER, S.L.- FINCA TURRA ",38.5,"INVERSIONES JOFER, S.L.",Mozarbez,Salamanca,-5.753889,40.8625,Explotación de ganado porcino,
9321,239,SOCARRA ,38.399,COOPERATIVA VALENCIANA,La salzadella,Castellon,-0.055994,40.001751,Explotación de ganado porcino,
9760,240,GRANJA ROSELLÓ ,38.34,AGROPECUARIA ROSELLÓ SCP,Guimerà,Lleida,1.166262,41.581886,Explotación de ganado porcino,
7348,241,JAVIER MORA JIMÉNEZ ,38.3,JAVIER MORA JIMÉNEZ,Mascaraque,Toledo,-3.8378,39.5394,Explotación de ganado porcino,
4170,242,JOSE LUIS SANTOS GARCIA S.A. MEDINA DEL CAMPO ,38.3,"JOSÉ LUIS SANTOS GARCÍA, S.L.",Medina del Campo,Valladolid,-4.873611,41.325,Explotación de ganado porcino,
4039,243,AGROPECUARIA LA SERROTA - SANTA MARÍA DEL ARROYO ,38.3,"AGROPECUARIA LA SERROTA, S.L.",Santa María del Arroyo,Avila,-4.933981,40.590119,Explotación de ganado porcino,
7979,244,GABRIEL RODRÍGUEZ MARTÍN ,38.277,GABRIEL RODRÍGUEZ MARTÍN,Santo Domingo Caudilla,Toledo,-4.3469,39.8161,Avicultura,
7230,245,MANFRUPOR II. ,38.246,MANFRUPOR S.L.,Galvez,Toledo,-4.3066,39.7499,Explotación de ganado porcino,
6289,246,"GRANJA TXAPARDUIA, S.L. ",38.126,"GRANJA TXAPARDUIA, S.L.",Améscoa Baja,Navarra,-2.13213,42.77503,Avicultura,
2567,247,AGROTIS PÉREZ S.L. ,38.126,"AGROTIS PÉREZ, S.L.",Calera y Chozas,Toledo,-5.0256,39.8448,Explotación de ganado porcino,
4594,248,"GRANJAS CANTOS BLANCOS SUR S.L., CAMPO VIEJO ",38.105,"GRANJAS CANTOS BLANCOS SUR, S.L.",Almendralejo,Badajoz,-6.405567,38.686954,Avicultura,
8115,249,PORCICAS ,38.099,PORCICAS,Venta del Moro,Valencia,-1.251774,39.722239,Explotación de ganado porcino,
4560,250,MARCOPOLO COMERCIO - MELGAR DE FERNAMENTAL ,38,"MARCO POLO COMERCIO, S.L",Melgar de Fernamental,Burgos,-4.29875,42.436517,Avicultura,
4444,251,"JADIGA ACTIVIDADES, S.L. ",37.9,JADIGA ACTIVIDADES,Villalba de la Loma,Valladolid,-5.1948,42.18995,Explotación de ganado porcino,
6487,252,FRANCESC TRIBO ,37.865,FRANCESC TRIBO DALMAU,"Palau d'Anglesola, El",Lleida,0.874882,41.644234,Explotación de ganado porcino,
8906,253,GRANJA SERRA DOMENECH ,37.8,"AGRO MONTLLEU, S.L.",Artesa de Lleida,Lleida,0.678124,41.557156,Avicultura,
5194,254,FINCA LAS ZORRERAS ,37.8,CALLEJA Y FERNÁNDEZ C.B.,Beas,Huelva,-6.799036,37.409488,Avicultura,
6469,255,GRANJA VILALTA (CASTELLNOU DE SEANA) ,37.723,"VILALTA RAMADERS, S.L.",Castellnou de Seana,Lleida,0.957926,41.650514,Explotación de ganado porcino,
1347,256,BON PORC ,37.703,"BON PORC, S.L.",Isona,Lleida,1.080892,42.146973,Explotación de ganado porcino,
7986,257,"PIGLETS, S.L. ",37.7,"PIGLETS, S.L.",Alcolea de Tajo,Toledo,-5.0995,39.6372,Explotación de ganado porcino,
8485,258,EXPLOTACIÓN PORCINA EL MOCHUELO ,37.699,INTEGRALOR SOCIEDAD COOPERATIVA,Lorca,Murcia,-1.705536,37.762954,Explotación de ganado porcino,
8598,259,PUNSIC II ,37.656,"GRANGES TERRAGRISA, S.L.U.",Avinyó,Barcelona,1.986538,41.898541,Explotación de ganado porcino,
7113,260,"DIVISION DE INVERSIONES AGRICOLAS Y GANADERAS, S.L. ",37.632,"DIVISION DE INVERSIONES AGRICOLAS Y GANADERAS, S.L.",Ayora,Valencia,-1.141981,39.008054,Explotación de ganado porcino,
8215,261,NEW PORC CASTILLA S.L. (SAN CEBRIÁN DE CASTRO) ,37.6,NEW PORC CASTILLA S.L.,San Cebrian de Castro,Zamora,-5.767286,41.678422,Explotación de ganado porcino,
7878,262,EXPLOTACIONES PORCINAS DÍAZ S.A. ,37.5,"EXPLOTACIONES PORCINAS DIAZ, S.A",Valdelosa,Salamanca,-5.743528,41.179169,Explotación de ganado porcino,
1392,263,GRANJA LO FORCALLET ,37.477,"HOLPORCI, S.L.",Roquetas ,Tarragona,0.430727,40.785943,Explotación de ganado porcino,
6385,264,GRANJA PEROT ,37.471,"HERVI652 CAT, SAT",Almenar,Lleida,0.54885,41.783952,Explotación de ganado porcino,
1352,265,GRANJA PLAÇA ,37.46,"EXPLOLIFEL,SL",Sant Ramon,Lleida,1.384296,41.744933,Explotación de ganado porcino,
7294,266,RECRÍA DE GANADO TESTADO S.L. PARAJE LA MATA ,37.45,"RECRÍA DE GANADO TESTADO, S.L. (REGATES)",Consuegra,Toledo,-3.7851,39.5224,Explotación de ganado porcino,
8514,267,"EXPORGONDO, S.L. ",37.2,EXPORGONDO,Avengondo,Coruña (A),-8.28751,43.22892,Explotación de ganado porcino,
4476,268,"DESARROLLO GANADERO PORCINO, S.A (ANTES GRANJA ODARPI) ",37.2,DEGAPOR,Melgar de Fernamental,Burgos,-4.239286,42.444542,Explotación de ganado porcino,
2189,269,LES CLAPISSES ,37.126,"LES CLAPISSES, SC",Masarac,Girona,2.968428,42.360545,Explotación de ganado porcino,
9130,270,AVICOLA SOLER ,37.111,"AVICOLA SOLER, S.L.",Mpontmaneu,Barcelona,1.392132,41.633182,Avicultura,
8713,271,EXPLOTACION AVICOLA DE CEBO ,37.086,"VILLAR CANO, S.L.",Landete,Cuenca,-1.367422,39.90772,Avicultura,
2340,272,MASIA LA GUINEU ,37.066,"GRUPO PREMIER PIGS, SL",Puigverd d'Agramunt,Lleida,1.073992,41.72324,Explotación de ganado porcino,
3141,273,GRANJA BANUS I ,37.062,S.A.T. BANUS 1330 CAT,Sentmenat,Barcelona,2.157496,41.618869,Explotación de ganado porcino,
2487,274,GRANJA AGROPECUARIA LA SARDERA SL ,37.062,GRANJA AGROPECUARIA LA SARDERA SL,Llardecans,Lleida,0.53309,41.409188,Explotación de ganado porcino,
2425,275,FINCA CAPELLA ,37.062,"PONDECA, SL",Manarguens,Lleida,0.708131,41.739127,Explotación de ganado porcino,
3322,276,MAS LLARGUES ,37.061,"CAMARASA POTRONY, SL",Artesa de Segre,Lleida,1.16708,41.975921,Explotación de ganado porcino,
9503,277,SERRA TORREGASSA ,37.017,RAMGERPIG SL,Olius,Lleida,1.475236,41.994262,Explotación de ganado porcino,
1755,278,"AGROPECUARIA LA FONTANA, S.L. ",37.008,"AGROPECUARIA LA FONTANA, S.L.",Totana,Murcia,-1.491137,37.76549,Explotación de ganado porcino,
9464,279,GRANGES PRIO ,37,"GRANJAS PRIO, S.L.",Perafort,Tarragona,1.249738,41.202523,Avicultura,
8205,280,AGROADAJA S.L ,37,"AGROADAJA, S.L.",Santo Domingo de las Posadas,Avila,-4.650725,40.788856,Explotación de ganado porcino,
6573,281,"SILMOS SALAMANCA, SL ",37,SILMOS SALAMANCA,Aldearodrigo ,Salamanca,-5.810278,41.119167,Explotación de ganado porcino,
8544,282,"ALCÁZAR MANCEBO, S.L. ",36.968,"ALCÁZAR MANCEBO, S.L.",Villarobledo,Albacete,-2.53956,39.2322,Avicultura,
2290,283,GRANJA ARENY ,36.806,RAMON ARENY CERCÓS,Castellserá ,Lleida,0.956453,41.742594,Explotación de ganado porcino,
7866,284,SAT SERNEVADA ,36.8,S.A.T. SERNEVADA,Madrigalejo del Monte,Burgos,-3.735278,42.139722,Avicultura,
2415,285,GRANJA AGROTESA ,36.606,"PIENSOS BORRAS, S.L.",Gandesa,Tarragona,0.450272,41.060923,Explotación de ganado porcino,
9931,286,GRANJA ERA LLACUNA ,36.4,"AGROBAIONA, SL",Puljat,Barcelona,1.421738,41.709329,Avicultura,
5686,287,GERMANS CASTELL XX SL ,36.4,GERMANS CASTELL XX SL,Uldecona,Tarragona,0.396958,40.612674,Avicultura,
6805,288,"ZUFIAURRE SUSO, JULIAN ",36.393,"ZUFIAURRE SUSO, JULIAN",Tafalla,Navarra,-1.674264,42.530319,Avicultura,
5849,289,GRANJA SOLER (7910EZ) ,36.327,CARLES SOLER ANAYA,Soses,Lleida,0.472365,41.562009,Explotación de ganado porcino,
4864,290,PIENSOS ARB (GRANJA D´AGRAMUNT) ,36.27,PIENSOS A.R.B. S/A.,Agramunt,Lleida,1.106653,41.78077,Explotación de ganado porcino,
2068,291,PRODUCTOS GANADEROS DE TENERIFE ,36.258,"PRODUCTOS GANADEROS DE TENERIFE, S.A.",Granadilla de Abona,Santa Cruz deTenerife,-16.54503,28.12177,Avicultura,
7257,292,GANADOS PANDI S.L. ,36.17,"GANADOS PANDI, S.L.",Polán,Toledo,-4.1629,39.7819,Explotación de ganado porcino,
7919,293,RAFAEL FERNANDEZ ALONSO ,36.1,RAFAEL FERNÁNDEZ ALONSO,Toral de Guzmanes,León,-5.585878,42.250517,Explotación de ganado porcino,
9747,294,CAMP DEL MIRACLET ,35.988,"AGROPECUARIA BRUGUERA BONFILL, SL",Lers,Girona,2.892373,42.291699,Explotación de ganado porcino,
1782,295,"GRANJA LOS ALECOS,S.L.-BARASOAIN ",35.926,GRANJA LOS ALECOS S.L.,Barásoain,Navarra,-1.64345,42.6075,Explotación de ganado porcino,
7259,296,EXPLOTACIÓN PORCINA MONTE EL BOSCO (EXPORINSA) ,35.876,"EXPLOTACIÓN PORCINA INTEGRAL, S.A.",Osa de la Vega,Cuenca,-2.7954,39.6258,Explotación de ganado porcino,
3008,297,GRANJA LA SALSA ,35.835,"PIENSOS Y GANADOS DEL VALLÉS, S.A.",Basella ,Lleida,1.339805,42.033306,Explotación de ganado porcino,
7852,298,GRANXA DE CEBA DE POLOS ,35.8,FORNO VELLO Y OTRO S.C,Sareaus,Ourense,-7.639714,42.120914,Avicultura,
7277,299,JEFALUMEJO S.L. ,35.7,JEFAMULEJO S.L.,Landete,Cuenca,-1.2996,39.7423,Avicultura,
2219,300,GRANJA SIMONET ,35.692,AGROPECUARIA VILA SL,Foradada,Lleida,1.037998,41.892486,Explotación de ganado porcino,
8773,301,GRANJA PALAU IBARS ,35.532,MIQUEL PALAU IBARS,Aitona,Lleida,0.441445,41.510216,Explotación de ganado porcino,
9093,302,GRANJA BASTURS ,35.528,CAL GENERAL SL,Isona,Lleida,1.006019,42.143543,Explotación de ganado porcino,
7363,303,JAVIER MORA JIMÉNEZ (CENTRO ORGAZ) ,35.514,JAVIER MORA JIMÉNEZ,Orgaz,Toledo,-3.9196,39.4578,Explotación de ganado porcino,
5958,304,GANAHER (EL TELEGRAFO) ,35.5,GANAHER,Adanero,Avila,-4.594561,40.965192,Explotación de ganado porcino,
6201,305,EXPLOTACION PORCINA TIPO MIXTO EN TIPO CAMPING- GANADERA LA TOVA ,35.28,"GANADERA LA TOVA, S.L.",Lorca,Murcia,-1.69421,37.67618,Explotación de ganado porcino,
7249,306,"DOAL EXPLOTACIONES GANADERAS, S.L. ",35.21,"DOAL EXPLOTACIONES GANADERAS, S.L.",Yunclillos,Toledo,-3.9685,40.0433,Explotación de ganado porcino,
8550,307,"FUENTELESPINO, SOCIEDAD COOPERATIVA DE CASTILLA-LA MANCHA ",35.186,FUENTELESPINO SOCIEDAD COOPERATIVA,Fuentespino de Moya,Cuenca,-1.469453,39.918679,Explotación de ganado porcino,
9081,308,GRANGES ARMENGOL ,35.145,ANTONI ARMENGOL CAPDEVILA,Albesa,Lleida,0.674229,41.768602,Explotación de ganado porcino,
8842,309,CAL TANYOT ,35.145,"HOSTAL DEL VENT, SL",Pinós,Lleida,1.50001,41.814014,Explotación de ganado porcino,
2305,310,GRANJA LA VALL DE L´ALIGA ,35.145,"CASALS CAPDEVILA, ADOLFO",Torrefarrera,Lleida,0.522469,41.703459,Explotación de ganado porcino,
6646,311,SAT AVICOLA SAN MIGUEL N705 NA ,35.134,SAT AVICOLA SAN MIGUEL N705 NA,Uharte-Arakil,Navarra,-1.947584,42.909166,Avicultura,
6476,312,EXPLO-PORC ,35.043,"EXPLOTACIONS BOLADERAS, SL",Veciana,Barcelona,1.523156,41.683558,Explotación de ganado porcino,
2336,313,GRANJA PAULÍN DE SAN ANTÓN ,35,"AGROPECUARIA DEL SOL, S.L.",Utrera,Sevilla,-5.889292,37.168215,Explotación de ganado porcino,
5360,314,EXPLOTACION PORCINA QUINQUILLA ,34.967,"JUAN JIMENEZ GARCIA, S.A.",Lorca,Murcia,-1.681201,37.718787,Explotación de ganado porcino,
9211,315,JOSEP MARIA PIJUAN VALL ,34.96,JOSEP MARIA PIJUAN VALL,Ossó de Sió,Lleida,1.165162,41.744614,Avicultura,
9557,316,HÉCTOR VELASCO DEL RÍO ,34.9,HÉCTOR VELASCO DEL RÍO,Bretó,Zamora,-5.730014,41.864372,Explotación de ganado porcino,
