"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Federación de Rusia","RUS","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6687.72701103006","6551.29981615995","6113.67997148908","5726.4515926869","5188.21395452286","5101.55339563591","5016.44406640602","4935.61990495362","4848.02735251951","4998.82566135888","5198.40570401268","5274.3633046315","5304.41525955994","5478.13045818384","5633.84550039094","5770.10063642248","6098.53347618072","6286.04939176058","6399.68374911202","6095.38027602538","6409.89436516487","6485.759030014","6617.1341613974","6539.20737452554","6602.65752529282","","","","","",
"Rwanda","RWA","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asia meridional","SAS","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","87.1964389990734","89.168034457719","90.790278047332","94.2068714868874","103.013156421923","110.410240495081","112.41830040012","121.437334793945","122.957469323763","127.212290687434","136.701912079221","143.099648305236","150.547982703378","165.862140919083","175.563501685431","188.872994458288","199.933836664738","218.326739276659","233.165043181387","246.246431380635","262.979247569006","278.051500384274","291.515823299682","309.176677068379","324.840096270639","325.880104448881","338.731757381085","345.484533707067","352.333264007316","356.242265896211","357.840986293001","372.316737561169","391.009839670845","412.960161011052","430.67164911811","466.847635302306","492.344782606111","503.439744277425","535.627127729642","570.90887201149","615.571001434897","637.222116829657","673.899036725956","705.318435392212","","","","","",
"Arabia Saudita","SAU","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","323.737268929451","358.049545047138","414.784257805103","502.372092152959","534.403091963292","727.034960987712","838.481245104443","1113.00711415551","1612.94788194303","1971.11358476253","2247.9156110369","2655.3271756388","2733.58260844596","3052.37995773194","3070.43383588969","3400.06082281892","3656.38951627792","3756.78115089221","3859.49532298539","4017.73215550163","4121.99733686193","4397.46333484757","4745.12109181527","4834.94716014246","4929.98820148543","4967.5196997769","5128.06058717971","5471.48241769929","5612.70882947642","5664.96754742087","5947.27770246746","6049.35136679762","6501.32617738292","6352.39787587103","6615.03986596005","6842.75772492062","6942.53713887103","7203.49594053987","7477.08353149418","7974.7392015327","8015.12398344611","8502.77516655956","8784.62164135464","9401.36676935668","","","","","",
"Sudán","SDN","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","26.0796576223393","27.4051736897851","32.3004555482578","37.2355297088838","38.4113272657434","39.0361338899938","39.9708993342445","41.6285421399186","40.8479493247374","36.7165891983247","33.9648178062983","35.0139372073626","32.9072497598408","43.9343146793232","46.8004339886311","51.6854816776262","52.2053744298076","45.8525450989899","42.9040014387009","49.7458499272477","47.5901553890109","47.2387491981724","44.8547710236343","45.9791585095568","45.1488370724433","45.474146884715","42.5271251240961","41.1928938789824","60.7302587316091","62.405344106087","52.2182132040014","60.9457624829787","64.2277024168921","64.5265663496728","75.8794400915482","84.2570358321467","90.5462229163681","98.4231778135704","112.821605577893","131.055268893964","141.645344136725","156.942337738062","158.658669826765","190.220886811296","","","","","",
"Senegal","SEN","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","73.845480611003","74.7309299600941","80.2450262566446","79.8384553280912","83.1668981140587","86.6061425505469","91.8650417619252","97.424359971892","102.223433214453","102.988179643625","106.089354760712","95.9433233853475","105.426128470113","109.917698724827","104.151745074851","101.639072458015","103.406840907921","104.563144074043","100.636446796797","103.636484666384","102.636891309079","109.260264207088","104.41534698958","110.033390583789","109.318995590877","110.06566802736","117.513356055503","122.168122592609","118.302109727924","102.574738199669","124.550323511992","147.320531260201","127.496486020399","140.331947497535","160.232769431808","159.546410258483","184.049394716217","160.936952948682","192.378098114289","202.868747075677","203.777729135052","215.490370050241","215.346796861509","229.351795106376","","","","","",
"Singapur","SGP","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","1154.81092337546","1371.02769002044","1599.17920656635","1634.22728495829","1728.10041545125","1884.62041599442","2073.7109190212","2368.28687967369","2529.47346339417","2718.37179388926","2778.70449516056","2814.31917130241","3045.80910318713","3255.59316028974","3444.13307665289","3693.60493426986","4088.59916916205","4398.98977832183","4639.18774465599","4983.0463530953","5104.8090273846","5236.63926495141","5499.97268725153","5842.56202311287","6069.21934591685","6312.68552299504","6829.22562945893","6965.7540856582","7187.67137786604","7575.43595438502","7516.16960028149","7756.31892144302","8113.5873060003","8314.32532116821","8678.16816784434","8720.02208405801","8706.57906694396","8401.04839529561","8114.36744885739","8679.99335005275","8651.75527539466","8673.98521620115","8680.60636076487","8844.68759301201","","","","","",
"Islas Salomón","SLB","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leona","SLE","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","169.493368671419","181.521569649594","203.568374505268","215.749730312837","209.883187490192","239.670281497219","259.308722131227","281.701276917777","289.727915118366","273.570756157411","259.516831520216","255.422072308933","275.966272176419","286.181478884878","296.345390856884","301.059345073981","319.089924750426","328.640162204472","329.577229713022","352.366634352161","370.821148897888","384.947500361408","437.666891237319","473.577554797184","505.454287034076","516.174341442736","555.837476880711","570.564691738972","588.723808976319","614.986304198959","626.623290072593","667.210543335476","693.684782494452","690.096296405739","755.437389491258","817.02155097897","882.11064543443","855.708080089188","846.097056589115","857.067777081523","880.595784475752","915.689404950975","958.974285317591","937.073876813942","","","","","",
"San Marino","SMR","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4628.65805431057","4411.4804869533","4274.54716086892","3479.53393727513","3411.14821260566","3789.98648850146","4132.5612112903","4291.31780539488","4302.99911003872","3979.36396220838","4198.71570574319","4434.37024092839","4480.34435168736","4332.67906238959","4258.25156833764","3921.90645886198","4040.44002019006","4159.13722524679","4291.84315793455","4224.39766544863","4358.81217362396","4489.57085049569","4386.5345515821","4444.22297076603","4271.7446669105","","","","","",
"África al sur del Sahara (excluido altos ingresos)","SSA","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","321.436131557101","344.703506100962","362.207427793293","378.676917447068","394.133582010391","409.299092392245","415.10292467861","424.773421842107","448.804719642068","471.459016861562","483.759304077738","496.972496449168","490.839961008863","503.902831036798","522.547203081654","534.610075072846","531.895073056382","537.195309929268","538.26167491791","528.327128545055","517.493017576043","498.16967099036","497.131109814675","496.758843619175","504.584298871056","551.693305155852","558.192670852612","529.008656876782","517.567457771052","511.352791013702","490.012249233247","510.767164500539","509.661032458135","517.534909558737","521.619823740805","526.260995356536","535.701754174558","511.970059950954","488.93958897777","503.214758648546","507.204934523445","493.846837718069","488.563289092659","482.919354742202","","","","","",
"Sudán del Sur","SSD","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.4291699126932","42.9742590948018","43.5817242123859","","","","","",
"África al sur del Sahara","SSF","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","320.782411453582","344.024981407881","361.545812849528","378.041126848413","393.487455356264","408.738574547634","414.635058669826","424.277917579835","448.334309906521","470.883826286982","483.142445732481","496.318315226543","490.241269258698","503.274194433088","521.912024242831","534.052079452714","531.475507385269","536.906866800354","538.105196751649","528.716024258138","518.057496417818","498.905851824092","497.959111657283","497.668913925661","505.675445623659","552.837079376843","559.516626230501","530.61340097707","519.230447182424","513.27806700042","492.152806836495","512.86656927821","511.913588103382","519.837635301349","524.011524402336","528.712532992761","538.227272897821","514.609793704765","491.608271207689","505.955009665928","509.923785419671","496.583800572045","491.365543289668","485.717620110807","","","","","",
"Pequeños Estados","SST","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santo Tomé y Príncipe","STP","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2265.63810518761","2358.47571966033","2544.40262527606","2477.75350349017","2592.7778981889","2764.96404145244","2762.74255632848","2768.09975331634","3032.1606271622","3026.12638617808","2980.35836116198","3316.64732734281","3314.58027325888","3630.60967565701","3596.77772094427","","","","","",
"República Eslovaca","SVK","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","2696.68404407817","2829.46911884423","3026.21274193705","3138.20535254113","3111.76899435653","3260.46083657462","3413.48963671322","3468.62299020986","3806.45935906108","4358.59565064164","4411.78962561589","4439.28002201342","4520.84271493298","4624.05918983003","4841.36443172184","4941.62505646114","5085.16439331858","5150.46291887626","5266.16858183809","5542.17090281962","5115.12278972276","4699.13757093287","4570.4424441417","4582.58196134882","4925.96138119384","5150.40772432747","5068.08938992895","4682.2975759649","5028.70634282304","4955.9078964949","5027.45280744067","5051.59838955891","5021.79822212264","5097.83555585338","4932.80328141323","5153.12148361062","5272.37078254061","5294.43509883286","4954.13825099705","5201.40489681027","5347.52622266219","5137.78901796904","5202.46728807607","5137.07383519398","","","","","",
"Eslovenia","SVN","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5334.90544555719","5087.45246767952","4943.1554652196","4950.93249842098","5240.16018553937","5312.90454863428","5365.50828008054","5434.66219795403","5574.7064662457","5675.61502638619","5777.99565091695","6006.34519040591","6380.95190345595","6578.0342360426","6830.70507337963","6917.8604670693","7123.53777129338","7137.82417514898","6920.244039032","6104.42184491699","6510.84188436593","6753.07366418182","6718.97505248744","6779.28088650566","6727.99930164211","","","","","",
"Suecia","SWE","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","4002.3215495809","4355.45328602481","4613.97791046008","4728.75446719289","5189.29160563524","5521.18071031348","5632.19048855906","6017.97346723046","6512.91986512599","7017.88337253981","7315.98357338445","7674.29449069401","8131.93307314431","8745.48566967442","8786.44551348629","9051.51910231351","9751.54598125144","9828.34719337239","10143.434934438","10694.2902774861","10703.4075199286","11112.30895536","11440.2391852366","12609.0267621704","13692.9841344288","14950.3268471661","14858.3680741865","15746.2593792377","15895.8305996724","15680.8624174081","15836.0337592675","15932.9262101278","15544.4114587485","15506.8020972727","15290.6160012619","15475.0134786249","15434.2303889222","15410.6991336936","15522.1334962683","15470.8680660845","15681.6152732118","16020.9803101633","15709.4296690248","15360.1788925021","15420.9731416948","15430.9639482359","15262.5872679989","15257.9357531603","14869.3489776224","14143.0110076717","14934.3269646836","14030.1631469203","14289.5950931227","13870.3899085651","13480.148224391","","","","","",
"Eswatini","SWZ","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República Árabe Siria","SYR","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","176.232719719817","201.613466544297","182.299966282321","210.759672598922","236.473942615126","229.772631577867","223.555200083765","288.613166950122","316.264553908151","356.520050781713","414.034549999778","520.842728748756","600.472066830287","589.524056477337","618.201474142406","606.491733392268","590.536695663318","628.036130167656","677.044651670088","688.806220001316","700.563330012069","702.323072708182","687.27980212711","751.443893383996","832.386926847821","893.17291374856","914.18195179593","958.294355281494","1013.05202921072","1064.90536016177","1144.18216114801","1233.56476159393","1294.21320920891","1397.53447209629","1497.88880625075","1537.88778136064","1540.32642907169","1558.98861587459","1515.28776957214","1823.61367420496","1672.67736427598","1363.67587571428","1068.56143863183","974.317139133449","","","","","",
"Islas Turcas y Caicos","TCA","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","133.002366601317","143.897865781926","156.060546887655","154.858615346478","174.988243050292","180.27977152776","194.799845203426","216.383160408133","234.193186605881","247.261242433678","250.037196360213","262.08898802553","277.839445582563","293.747061743612","317.177815644823","339.542611553258","369.311855309317","400.584772029991","425.875640678976","449.976735051889","483.19584816542","529.906658430374","579.540497494139","637.97544026381","677.077027556473","726.403094841154","759.969416945568","773.421352560724","809.110368943128","876.368255634815","942.33422811499","1033.62548226011","1173.38290306916","1331.44182553092","1476.95164278678","1666.71248270574","1879.52959763172","1969.34569468895","2100.06493964948","2351.64060376346","2603.16752426127","2743.83267857931","2961.68361183222","3079.76190618776","","","","","",
"Europa y Asia central (BIRF y la AIF)","TEC","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4408.68638983268","4261.22969924151","3962.30269698314","3695.66373583475","3417.86685302608","3376.65969481955","3324.48845986721","3267.72319030007","3222.76265542484","3246.09737006893","3344.16456836851","3385.33642210579","3402.58638252956","3525.4998015808","3626.26806913581","3711.91704457448","3894.67112298308","4004.96398955369","4077.69972594021","3866.38090939318","4076.58255770042","4173.15018360953","4234.27793667906","4203.13143471417","4230.83537433346","","","","","",
"Togo","TGO","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","64.0538198495467","61.3993171328121","55.5713538354003","71.7128160562025","74.26011617767","69.7932132592497","106.017295510704","119.939820486187","76.4370930292398","62.8482611429783","67.2046117298005","74.0837283322244","67.0636969672343","76.412533438443","77.4670964655945","76.7162586729515","80.939264155514","81.062919360844","86.1748610260463","90.8774897252797","84.9082783500458","94.2749508667847","69.9916332696542","78.1436561912102","100.797602436747","104.166546901965","105.663213887089","106.423258900374","113.16930965466","95.2399905612905","98.9616532482434","96.2087776655556","102.989529022693","107.356459658296","109.41542935755","108.452718085402","102.358657642214","104.875218216069","124.143414439831","124.110843908579","134.779818442943","144.379667150245","144.362369101507","154.665237320778","","","","","",
"Tailandia","THA","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","120.326806341644","140.250791867799","161.480764416323","165.784599190097","183.857265901173","206.767272196538","233.617583823989","261.730761269661","278.696361348754","290.578436420357","299.071267112379","320.509827249121","349.045850988254","380.781882047332","405.88617799857","435.012440710279","483.540161296096","538.516696203712","614.948290786396","709.552459833135","792.085401179208","893.37636849555","1008.52324273674","1106.33889417983","1247.71147236377","1380.05560135803","1410.12029237731","1359.07867199638","1358.34576366126","1448.07266389233","1504.75621378653","1617.56636238628","1713.62090821381","1827.23984391548","1914.80124285443","2005.25626303171","2080.24629995313","2105.44007585999","2101.14613014681","2307.80467864378","2283.74844646011","2443.61555922326","2514.7590412321","2538.79638035364","","","","","",
"Tayikistán","TJK","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3358.55879862539","3200.18220096544","2990.28040739345","2569.67469202074","2522.55304343049","2405.10962199968","2327.15328329934","2046.34072617142","2086.14411416687","2187.70288092755","2161.5609568394","2143.2257874598","2140.54530769036","2138.63784820319","2160.18608340041","2149.55221589906","2137.78461722475","2073.15305029032","1947.03693378438","1911.1299455664","1893.2182904203","1811.23506172775","1761.05277126441","1692.72841442478","1499.48508590929","","","","","",
"Turkmenistán","TKM","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2282.86518310289","2198.36191687658","1998.28557200892","2062.9357465576","1668.97442639332","1562.32138999549","1438.88550166","1171.49577646152","1554.10278376764","1411.51129556093","1692.15565617753","1782.83348484241","1776.35382174206","1746.23040833654","1913.72158146839","2051.67745401025","2115.54457497741","2254.34951472658","2316.55991865094","2353.45612200112","2382.0508400179","2412.02067611955","2428.86159570227","2540.82131792877","2678.76351364206","","","","","",
"América Latina y el Caribe (BIRF y la AIF)","TLA","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","500.900317473295","532.618241804356","568.00791276818","605.072193076761","625.967167752294","668.794420843778","719.403056177802","770.082423331558","838.540060976979","891.148344470165","910.276608308739","927.898118228575","962.399085291518","1022.42521589846","1058.67732461489","1098.98601716053","1128.73799991913","1163.89113104326","1174.70780219138","1174.4680621938","1216.99518276426","1238.14809458928","1271.63187605039","1312.59291926591","1356.47179629968","1398.18410722108","1462.00909815581","1522.18547806508","1547.9043448906","1608.55984019473","1575.25434409486","1601.01232244564","1676.43282021633","1711.86477608945","1766.51727361575","1813.2519952263","1874.22683315423","1928.16679725835","1907.60739581386","2000.34521389308","2091.6176702245","2144.52406697478","2165.48838976448","2170.55915984319","","","","","",
"Timor-Leste","TLS","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","199.101351990363","213.809001878132","239.898383230687","262.018930489785","286.784001319104","316.043448147596","343.69408925981","370.120067839835","414.550789069138","436.124840872536","455.898834510036","507.159488933054","558.763268585766","591.226720208795","606.198151956157","643.135044428571","669.01278518061","682.661453220352","702.490730116597","730.751103206753","741.194043209212","789.155438396946","807.580623816892","833.643048669879","855.88921108321","902.143047290104","933.001453625157","976.988590114854","1016.79596266531","1055.08673876772","1105.41483225373","1166.67480433828","1213.64250179712","1283.53638474104","1310.75526748874","1387.05194263716","1423.19581435484","1460.94004569359","1496.50698302821","1626.69698884325","1654.06209583652","1643.69643769933","1677.46825487772","1702.84225916017","","","","","",
"Tonga","TON","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asia meridional (BIRF y la AIF)","TSA","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","87.1964389990734","89.168034457719","90.790278047332","94.2068714868874","103.013156421923","110.410240495081","112.41830040012","121.437334793945","122.957469323763","127.212290687434","136.701912079221","143.099648305236","150.547982703378","165.862140919083","175.563501685431","188.872994458288","199.933836664738","218.326739276659","233.165043181387","246.246431380635","262.979247569006","278.051500384274","291.515823299682","309.176677068379","324.840096270639","325.880104448881","338.731757381085","345.484533707067","352.333264007316","356.242265896211","357.840986293001","372.316737561169","391.009839670845","412.960161011052","430.67164911811","466.847635302306","492.344782606111","503.439744277425","535.627127729642","570.90887201149","615.571001434897","637.222116829657","673.899036725956","705.318435392212","","","","","",
"África al sur del Sahara (BIRF y la AIF)","TSS","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","320.782411453582","344.024981407881","361.545812849528","378.041126848413","393.487455356264","408.738574547634","414.635058669826","424.277917579835","448.334309906521","470.883826286982","483.142445732481","496.318315226543","490.241269258698","503.274194433088","521.912024242831","534.052079452714","531.475507385269","536.906866800354","538.105196751649","528.716024258138","518.057496417818","498.905851824092","497.959111657283","497.668913925661","505.675445623659","552.837079376843","559.516626230501","530.61340097707","519.230447182424","513.27806700042","492.152806836495","512.86656927821","511.913588103382","519.837635301349","524.011524402336","528.712532992761","538.227272897821","514.609793704765","491.608271207689","505.955009665928","509.923785419671","496.583800572045","491.365543289668","485.717620110807","","","","","",
"Trinidad y Tobago","TTO","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","1036.89179390651","1146.53313170877","1125.24312379711","1156.05428236827","1134.59210078581","1264.25826767352","1399.13703844836","1477.84934479165","1735.85117532565","1876.01867353034","2074.44216471579","2407.09987321655","2552.56482240563","2602.43066677979","2583.13145943082","2781.01473658948","2914.09001449092","2621.75985941986","2519.67049701655","2684.42965287491","2649.89996770002","2847.94082234493","2815.98178215784","2889.90972533453","3103.17333758571","3253.15355505034","3640.91541201796","3765.56933331748","3812.70209734219","3993.20366206764","4101.81561961322","4083.89203680201","4771.88816408128","4698.77678329896","5143.84088879153","5309.54020579458","5672.35609128657","5711.16434870131","5717.18410513805","6189.07395039856","6383.13158875539","6612.79564431443","6848.63706877447","7092.93261163496","","","","","",
"Túnez","TUN","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","155.130262089004","175.002995461639","191.520485944411","205.388742491152","214.78141615729","239.178305006949","273.143506760597","302.467710788064","354.385198838918","402.727375844421","422.668655707607","409.760124168296","448.443356674202","461.089769553219","506.303623365769","529.007065576392","552.804303380872","584.493140644328","603.582288798927","631.604795440604","643.224012937097","677.512674049419","699.073162457372","751.23361994024","760.62435852113","770.879238271176","810.314032078132","852.063285494198","931.910125543138","976.479010336463","1035.33800569599","1066.12626910206","993.536932153825","1034.59523220123","1083.53103083072","1107.61327034214","1151.02526743554","1188.92694398245","1274.12026228389","1364.98983944327","1323.04587278949","1408.86855188189","1425.91708846319","1454.64228662211","","","","","",
"Turquía","TUR","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","92.3110131297492","96.9200526807383","112.059771315522","120.583657409673","132.058111785241","143.834980886898","156.63273913678","170.269147181267","184.595692434409","205.547491894822","222.385956447276","246.300460974913","276.407681897806","297.339349220182","312.455344673898","358.579002638117","420.5817892987","461.68295417346","479.519596483272","488.53281783864","495.54335025371","519.200343448427","543.352019170453","555.408362484926","613.665562660302","659.747660766529","698.70375840382","771.160224030391","809.182582662368","874.746640971955","929.698882232331","965.306901329836","1044.36051421096","1115.19431245958","1145.5035493933","1227.32688744211","1328.35140273807","1439.97518873141","1520.0960787727","1556.33410078125","1652.74635305515","1612.99862975656","1667.36339055393","1771.82719855749","1891.84062958088","2013.88827425002","2179.07142579768","2347.6381368888","2422.71204353895","2314.69099477423","2491.62871264596","2695.05159335097","2768.97051285912","2755.51108802743","2847.12638262318","","","","","",
"Tuvalu","TUV","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzanía","TZA","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","30.3470695574159","32.1589316581117","33.7532628433681","33.9854555246704","34.4345051619967","35.0820269650831","35.1370884745972","34.4753271097624","36.9376835688834","36.8966686677535","37.8647621318907","35.8458884360353","34.0140284273717","34.6491164522965","36.3782666712767","40.7691218169699","41.1820018109633","44.8231424968679","47.1494491707227","51.6984610879808","54.8037859437807","53.4471818888457","48.7320295262311","49.6654717895084","57.6745324947928","61.2918066124597","55.8140602510376","60.8316024622828","56.4220829545981","59.1059243838207","62.9037706666369","68.2896413585388","68.1384460944809","79.802530604324","79.6092204174114","65.3625130133982","81.7818181049459","86.3478959115538","72.4337657056486","96.6253838378543","87.337606023015","97.8056821275801","100.242839309532","103.683315765216","","","","","",
"Uganda","UGA","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ucrania","UKR","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4787.53704852827","4643.26304554764","4313.5239614653","3953.28023426959","3475.13741925295","3348.89580842043","3060.3355412885","2958.55684203453","2839.45397800357","2792.10452148005","2778.40025215296","2791.76530545144","2844.8127243272","2997.9744608516","3151.14596916026","3246.03428358216","3399.51969516147","3528.92444971555","3534.35799226814","3227.9532614047","3549.84455123583","3662.44442807901","3640.5534825677","3600.22570409866","3418.56924154441","","","","","",
"Ingreso mediano alto","UMC","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","261.950134734093","281.609728070635","303.019396939486","314.471263465593","341.510675241703","360.871030075851","388.344163176594","422.118356227546","458.481734383583","484.856811904083","498.210290661185","518.995772923525","544.350452767166","580.876042218917","609.254916149526","642.140764382577","676.275701742311","710.996283885775","735.75854069417","1251.79245304873","1261.60303172222","1255.54609881145","1257.75612235603","1266.41624223409","1297.87794574467","1344.6685392834","1374.47100952801","1387.44163254236","1422.18951141813","1500.15727382251","1541.18428162346","1619.79568220065","1748.53595874951","1885.30063020288","2010.05737038256","2185.6907078539","2366.32264302163","2449.08583563352","2509.92429928927","2741.62143896014","2950.848204815","3063.20733554539","3220.25188979166","3307.42866697999","","","","","",
